boot_lin_minus_gam,boot_rsf_minus_gam,boot_gam_minus_lin_c
0.004887163863663169,0.002299955529487613,-0.012065324353965678
0.004758818413021171,0.002584018301399038,-0.0067551710987052704
0.01302259481926471,0.008813618593878969,-0.025210122295658
0.00495133658898414,0.0021579241435318863,-0.007439764264311588
0.015586433966419677,0.010873833826934076,0.015247040752727314
0.004571595800168471,0.0016828753923500972,0.013539678363812868
0.012637109740265634,0.011088499507545563,0.00925229433186081
0.010849985041292254,0.0017285927823089409,0.008135492064294092
0.004571595800168443,0.0016828753923500694,0.00887561544176596
0.001879411202371506,-9.327706879361242e-05,-0.010263928920792642
-0.0010057402984615105,-2.064277413776905e-05,-2.030130036700939e-05
0.010849985041292254,0.0017285927823089409,0.007074220008593146
0.001879411202371506,-9.327706879361242e-05,-0.01455131295274481
0.0018094941868671277,0.002798683982010497,0.006389626842987051
0.004571595800168471,0.0016828753923500972,0.0010409707553339365
0.009629357078973944,0.008695266909264365,0.020595696840380318
0.004892908153846548,-0.00044997413536077,0.022397092273553132
0.001879411202371506,-9.327706879358466e-05,0.020595696840380318
0.007071262222002356,0.0038851220113608476,0.020595696840380207
0.009699274094478294,0.005803305858460228,-0.0038925036098315102
0.007515175736139135,0.004218139376587021,0.005705033677380733
0.0018736669121881266,0.002656652596054826,0.009252294331860922
-0.0005560824941414633,-0.0024375550737600893,0.018417622517112542
0.005214220507524597,-0.002582823663071665,0.006389626842987051
0.0052783932328456795,-0.002724855049027336,0.018417622517112542
0.010014842157973047,0.006420385995597772,0.007074220008593146
0.013343907172942843,0.006680769066168157,0.007074220008593146
0.013022594819264738,0.008813618593879025,0.015247040752727314
0.007509431445955728,0.006968069041435404,-0.01030243175318546
0.010400327236972151,0.004145505081931206,0.00887561544176596
0.009944925142468669,0.009312347046401853,0.01991110367477411
0.0071354349473233825,0.003743090625405149,0.008135492064294092
0.010009097867789696,0.009170315660446182,0.018417622517112542
0.0048929081538464925,-0.0004499741353607978,-0.0042691824999262495
0.004887163863663141,0.002299955529487613,0.018417622517112542
0.009944925142468669,0.009312347046401853,0.014224271529419075
0.002200723556049583,-0.0022261265965044796,0.008837112609373476
0.004565851509985064,0.00443280505719848,0.009252294331860922
0.015516516950915299,0.013765794877738158,0.0039036382442078077
0.010073270593110695,0.009028284274490511,0.007074220008593146
0.010785812315971227,0.0018706241682646396,0.013501175531420162
0.00783648808981724,0.002085289848876154,0.006389626842987051
0.00239324173201258,-0.002652220754371576,-0.015612585008445756
0.00668577714300328,0.0061600029250274135,0.013501175531420162
0.005342565958166651,-0.002866886434983007,0.011699780098247237
0.010014842157973075,0.006420385995597799,0.002842366188506973
0.010014842157973047,0.006420385995597772,0.022397092273553132
0.013343907172942843,0.006680769066168157,-0.002467787066753435
0.013343907172942843,0.00668076906616813,0.02308168543915945
0.010009097867789696,0.00917031566044621,-0.0067551710987053815
0.010458755672109799,0.006753403360823945,0.007074220008593146
0.01853001390239034,0.013409097811170945,0.01704843618590024
0.010014842157973047,0.006420385995597772,0.011738282930639943
0.009944925142468669,0.009312347046401853,0.005705033677380733
-0.0007486006701044878,-0.002011460915892993,-0.007439764264311588
0.005278393232845624,-0.0027248550490273638,0.02419848770672617
-0.0006844279447834334,-0.002153492301848664,-0.012749917519571996
0.005278393232845652,-0.002724855049027336,0.010638508042546069
0.004565851509985036,0.004432805057198452,0.009936887497466906
0.021473593838361033,0.015944361795407896,0.014185768697026369
0.013022594819264738,0.008813618593878997,-2.030130036700939e-05
0.009693529804294942,0.008553235523308639,0.0010409707553340475
0.012958422093943711,0.008955649979834696,-0.007816443154406438
0.009313789015479218,0.008078186772126766,0.013124496641325312
0.00482299113834217,0.0024419869154433116,0.022397092273553132
0.004957080879167547,-0.0005920055213164688,0.014185768697026369
0.00482299113834217,0.0024419869154433393,0.01593163391833352
0.007451003010818108,0.004360170762542692,0.011738282930640054
0.007451003010818136,0.00436017076254272,0.011738282930640054
0.0022648962813706097,-0.0023681579824601506,-0.002091108176658696
